Datetime,Frames,Bytes
2022-07-07 16:27:25,72953,50788694
2022-07-07 16:27:30,80010,55414574
2022-07-07 16:27:35,67411,45553088
2022-07-07 16:27:40,69688,48043233
2022-07-07 16:27:45,75471,52305629
2022-07-07 16:27:50,72564,49032717
2022-07-07 16:27:55,73071,50224002
2022-07-07 16:28:00,68161,47496933
2022-07-07 16:28:05,68306,46000455
2022-07-07 16:28:10,72345,50706845
2022-07-07 16:28:15,85703,60656047
2022-07-07 16:28:20,79442,55806232
2022-07-07 16:28:25,78569,53030517
2022-07-07 16:28:30,66585,45416220
2022-07-07 16:28:35,69519,47280964
2022-07-07 16:28:40,75636,52209946
2022-07-07 16:28:45,70642,48430237
2022-07-07 16:28:50,78962,55500928
2022-07-07 16:28:55,86159,61983577
2022-07-07 16:29:00,74003,51087085
2022-07-07 16:29:05,68887,49198274
2022-07-07 16:29:10,83879,58870576
2022-07-07 16:29:15,74983,52940056
2022-07-07 16:29:20,82518,57467462
2022-07-07 16:29:25,68448,46144318
2022-07-07 16:29:30,82095,55947356
2022-07-07 16:29:35,71498,51479828
2022-07-07 16:29:40,82208,58682982
2022-07-07 16:29:45,73714,51211861
2022-07-07 16:29:50,71626,48987861
2022-07-07 16:29:55,77181,54809740
2022-07-07 16:30:00,54892,37467988
2022-07-07 16:30:05,55926,39087490
2022-07-07 16:30:10,46999,31965260
2022-07-07 16:30:15,52501,36839232
2022-07-07 16:30:20,47111,32564760
2022-07-07 16:30:25,40338,25785342
2022-07-07 16:30:30,54383,39087588
2022-07-07 16:30:35,44036,30906613
2022-07-07 16:30:40,54366,38004515
2022-07-07 16:30:45,57747,40567142
2022-07-07 16:30:50,49796,32711836
2022-07-07 16:30:55,47476,33221401
