Datetime,Frames,Bytes
2022-08-10 21:45:15,93544,64800186
2022-08-10 21:45:20,91844,62290761
2022-08-10 21:45:25,87017,59407960
2022-08-10 21:45:30,84202,55636087
2022-08-10 21:45:35,91870,62860270
2022-08-10 21:45:40,96157,65758248
2022-08-10 21:45:45,92843,63154826
2022-08-10 21:45:50,88072,58786014
2022-08-10 21:45:55,88505,59344197
2022-08-10 21:46:00,76789,50224732
2022-08-10 21:46:05,87234,60636306
2022-08-10 21:46:10,98461,67795785
2022-08-10 21:46:15,91653,62065925
2022-08-10 21:46:20,90658,61752212
2022-08-10 21:46:25,101157,70214491
2022-08-10 21:46:30,89255,59770845
2022-08-10 21:46:35,93460,63683359
2022-08-10 21:46:40,91126,62122902
2022-08-10 21:46:45,83488,55967741
2022-08-10 21:46:50,93845,62848902
2022-08-10 21:46:55,89999,60845085
2022-08-10 21:47:00,86182,57711687
2022-08-10 21:47:05,90788,60935348
2022-08-10 21:47:10,90809,62168868
2022-08-10 21:47:15,91388,61347377
2022-08-10 21:47:20,84287,55565260
2022-08-10 21:47:25,83841,53613972
2022-08-10 21:47:30,97252,66337195
2022-08-10 21:47:35,88983,58195247
2022-08-10 21:47:40,90343,59131315
2022-08-10 21:47:45,91121,61702896
2022-08-10 21:47:50,85707,56286081
2022-08-10 21:47:55,87468,57961691
2022-08-10 21:48:00,85896,56653608
2022-08-10 21:48:05,76681,49437977
2022-08-10 21:48:10,96840,67345176
2022-08-10 21:48:15,96583,66595197
2022-08-10 21:48:20,96065,65705275
2022-08-10 21:48:25,90602,59509210
2022-08-10 21:48:30,85475,57774280
2022-08-10 21:48:35,86581,57256855
2022-08-10 21:48:40,76092,49309408
2022-08-10 21:48:45,52241,34393594
2022-08-10 21:48:50,28851,19932740
2022-08-10 21:48:55,21288,15439042
2022-08-10 21:49:00,19863,13029143
2022-08-10 21:49:05,24365,16024763
2022-08-10 21:49:10,21124,13476908
2022-08-10 21:49:15,22937,15158151
2022-08-10 21:49:20,23475,16441931
2022-08-10 21:49:25,27775,18587472
2022-08-10 21:49:30,29233,21336291
2022-08-10 21:49:35,25550,16688432
2022-08-10 21:49:40,23908,16253645
2022-08-10 21:49:45,23936,15426773
2022-08-10 21:49:50,24906,16968497
2022-08-10 21:49:55,24917,16586459
2022-08-10 21:50:00,26460,19136632
2022-08-10 21:50:05,26539,18262888
2022-08-10 21:50:10,17407,11315033
2022-08-10 21:50:15,21329,14784679
2022-08-10 21:50:20,24960,16887625
2022-08-10 21:50:25,22580,15084556
2022-08-10 21:50:30,26192,18776988
2022-08-10 21:50:35,20752,13454126
2022-08-10 21:50:40,16895,11513280
2022-08-10 21:50:45,20958,13827913
2022-08-10 21:50:50,18588,12715834
2022-08-10 21:50:55,18347,11752994
2022-08-10 21:51:00,18650,13724552
2022-08-10 21:51:05,19175,12311246
2022-08-10 21:51:10,16171,10079389
2022-08-10 21:51:15,21659,15567114
2022-08-10 21:51:20,17885,12420592
2022-08-10 21:51:25,18512,13149736
2022-08-10 21:51:30,23476,16248505
2022-08-10 21:51:35,18498,13372833
2022-08-10 21:51:40,15047,10512266
2022-08-10 21:51:45,22465,16097128
2022-08-10 21:51:50,16054,10580568
2022-08-10 21:51:55,19578,14432514
2022-08-10 21:52:00,18172,13076479
2022-08-10 21:52:05,18619,12755493
2022-08-10 21:52:10,20793,14967098
2022-08-10 21:52:15,16245,10364143
2022-08-10 21:52:20,18088,12088733
2022-08-10 21:52:25,15419,10235192
2022-08-10 21:52:30,13469,9013215
2022-08-10 21:52:35,14530,9387309
2022-08-10 21:52:40,23647,16075265
2022-08-10 21:52:45,42878,28490757
